CARD_NUMBER,CARD_EXPIRY,TRACK2_DATA,PIN_BLOCK,ACCOUNT_NUMBER
4000000000005072,2608,4000000000005072=26081011234500001,04E54FD77B587FA3,00000000000000005072
4000000000005073,2504,4000000000005073=25041011234500001,048106FA54746FEB,00000000000000005073
4000000000005074,2906,4000000000005074=29061011234500001,041026857C217086,00000000000000005074
4000000000005075,2804,4000000000005075=28041011234500001,040514A134220B7E,00000000000000005075
4000000000005076,2707,4000000000005076=27071011234500001,048D131006805021,00000000000000005076
4000000000005077,2702,4000000000005077=27021011234500001,04672BDC02880B11,00000000000000005077
4000000000005078,2901,4000000000005078=29011011234500001,049E6E5474DD190A,00000000000000005078
4000000000005079,2903,4000000000005079=29031011234500001,048127173A3D00B7,00000000000000005079
4000000000005080,3002,4000000000005080=30021011234500001,04B032E6594F3DDC,00000000000000005080
4000000000005081,3011,4000000000005081=30111011234500001,04E918664DDA54F5,00000000000000005081
4000000000005082,2907,4000000000005082=29071011234500001,04D453601C590766,00000000000000005082
4000000000005083,2708,4000000000005083=27081011234500001,0439684E06301852,00000000000000005083
4000000000005084,2905,4000000000005084=29051011234500001,049218934E8179ED,00000000000000005084
4000000000005085,2901,4000000000005085=29011011234500001,04432753678274D7,00000000000000005085
4000000000005086,2908,4000000000005086=29081011234500001,046D06C319D25241,00000000000000005086
4000000000005087,2511,4000000000005087=25111011234500001,04497F802EA13B92,00000000000000005087
4000000000005088,2512,4000000000005088=25121011234500001,04715ABF4F58734F,00000000000000005088
4000000000005089,2706,4000000000005089=27061011234500001,041B41E43E7B16B7,00000000000000005089
4000000000005090,2702,4000000000005090=27021011234500001,04AB777619480A86,00000000000000005090
4000000000005091,2703,4000000000005091=27031011234500001,04A818B2447D23EB,00000000000000005091
4000000000005092,2502,4000000000005092=25021011234500001,044F0A5515483517,00000000000000005092
4000000000005093,2708,4000000000005093=27081011234500001,045D218F5DDA52E8,00000000000000005093
4000000000005094,2801,4000000000005094=28011011234500001,0402308F33107A02,00000000000000005094
4000000000005095,3012,4000000000005095=30121011234500001,046D4C3411910B71,00000000000000005095
4000000000005096,3008,4000000000005096=30081011234500001,047E71235A656C71,00000000000000005096
4000000000005097,2806,4000000000005097=28061011234500001,04D8006672CB0259,00000000000000005097
4000000000005098,2905,4000000000005098=29051011234500001,04865F3A40182FC2,00000000000000005098
4000000000005099,3004,4000000000005099=30041011234500001,04C572F624E77802,00000000000000005099
4000000000005100,2503,4000000000005100=25031011234500001,04ED1E34248D525E,00000000000000005100
4000000000005101,2512,4000000000005101=25121011234500001,04956448364F0BA3,00000000000000005101
4000000000005102,2712,4000000000005102=27121011234500001,04153C7926F9762A,00000000000000005102
4000000000005103,2707,4000000000005103=27071011234500001,04B0739148E60D33,00000000000000005103
4000000000005104,3011,4000000000005104=30111011234500001,04345BED1755752F,00000000000000005104
4000000000005105,2506,4000000000005105=25061011234500001,04FB70CB36B774D1,00000000000000005105
4000000000005106,2706,4000000000005106=27061011234500001,0444569B6DBE0ED5,00000000000000005106
4000000000005107,2510,4000000000005107=25101011234500001,047F54113F2810FC,00000000000000005107
4000000000005108,2907,4000000000005108=29071011234500001,04606BEA78B51DC0,00000000000000005108
4000000000005109,2903,4000000000005109=29031011234500001,04A46BE53CDF45F3,00000000000000005109
4000000000005110,2609,4000000000005110=26091011234500001,040A767D1C775030,00000000000000005110
4000000000005111,2908,4000000000005111=29081011234500001,040E1C845E1A0F23,00000000000000005111
4000000000005112,3010,4000000000005112=30101011234500001,0480249654724C75,00000000000000005112
4000000000005113,2911,4000000000005113=29111011234500001,04FC615D492B0861,00000000000000005113
4000000000005114,2509,4000000000005114=25091011234500001,042E1C833C7C00D5,00000000000000005114
4000000000005115,2607,4000000000005115=26071011234500001,04C056446C564769,00000000000000005115
4000000000005116,2510,4000000000005116=25101011234500001,04EC4C8C6A4F09F6,00000000000000005116
4000000000005117,2706,4000000000005117=27061011234500001,049F10F464426ED0,00000000000000005117
4000000000005118,3009,4000000000005118=30091011234500001,0472515500810CA9,00000000000000005118
4000000000005119,2806,4000000000005119=28061011234500001,043F340355C05275,00000000000000005119
4000000000005120,2807,4000000000005120=28071011234500001,04584FB152F307AA,00000000000000005120
4000000000005121,3003,4000000000005121=30031011234500001,047013523F8D7216,00000000000000005121
4000000000005122,2911,4000000000005122=29111011234500001,047C465B615F6FB4,00000000000000005122
4000000000005123,2711,4000000000005123=27111011234500001,04F12E9B16622984,00000000000000005123
4000000000005124,2611,4000000000005124=26111011234500001,049C2A0D07984BF4,00000000000000005124
4000000000005125,3008,4000000000005125=30081011234500001,047961B2616E6EBD,00000000000000005125
4000000000005126,2512,4000000000005126=25121011234500001,048901F63B9C72C3,00000000000000005126
4000000000005127,2503,4000000000005127=25031011234500001,0439229377087CCE,00000000000000005127
4000000000005128,3011,4000000000005128=30111011234500001,0440246E38796630,00000000000000005128
4000000000005129,2905,4000000000005129=29051011234500001,04862C4D59410F49,00000000000000005129
4000000000005130,3003,4000000000005130=30031011234500001,04D0138339BF15BF,00000000000000005130
4000000000005131,2505,4000000000005131=25051011234500001,04723A70779B04B7,00000000000000005131
4000000000005132,2809,4000000000005132=28091011234500001,04CA3EBB1DF9666C,00000000000000005132
4000000000005133,2903,4000000000005133=29031011234500001,04802B8737130F49,00000000000000005133
4000000000005134,3006,4000000000005134=30061011234500001,04B70B10175643CB,00000000000000005134
4000000000005135,3010,4000000000005135=30101011234500001,04AC31C2033E39BA,00000000000000005135
4000000000005136,2603,4000000000005136=26031011234500001,04C86419309314E6,00000000000000005136
4000000000005137,2505,4000000000005137=25051011234500001,048A57DC43252320,00000000000000005137
4000000000005138,3011,4000000000005138=30111011234500001,04B830DC08C42D21,00000000000000005138
4000000000005139,2610,4000000000005139=26101011234500001,04243CEA4A2B1F16,00000000000000005139
4000000000005140,2811,4000000000005140=28111011234500001,049C44BF7386254A,00000000000000005140
4000000000005141,3012,4000000000005141=30121011234500001,04DD3489311F1090,00000000000000005141
4000000000005142,2812,4000000000005142=28121011234500001,0412389153CB62AA,00000000000000005142
4000000000005143,2911,4000000000005143=29111011234500001,048521AC5D4A0C36,00000000000000005143
4000000000005144,2605,4000000000005144=26051011234500001,040B71993E3C61A8,00000000000000005144
4000000000005145,2906,4000000000005145=29061011234500001,046418FA4B14440B,00000000000000005145
4000000000005146,2510,4000000000005146=25101011234500001,042F6C4064DD0F5F,00000000000000005146
4000000000005147,2503,4000000000005147=25031011234500001,04E14C78679620E1,00000000000000005147
4000000000005148,2602,4000000000005148=26021011234500001,048315A0307E0937,00000000000000005148
4000000000005149,2801,4000000000005149=28011011234500001,041624F6503A6EBA,00000000000000005149
4000000000005150,3003,4000000000005150=30031011234500001,04D80B206D236B62,00000000000000005150
4000000000005151,2612,4000000000005151=26121011234500001,046D6E7821305026,00000000000000005151
4000000000005152,2702,4000000000005152=27021011234500001,043068F43D5A5ECB,00000000000000005152
4000000000005153,3006,4000000000005153=30061011234500001,04174B8C03657949,00000000000000005153
4000000000005154,2901,4000000000005154=29011011234500001,041B5806554944DB,00000000000000005154
4000000000005155,2702,4000000000005155=27021011234500001,0400705858402E05,00000000000000005155
4000000000005156,3012,4000000000005156=30121011234500001,04BD39BE78D02318,00000000000000005156
4000000000005157,3012,4000000000005157=30121011234500001,048E20BD25485779,00000000000000005157
4000000000005158,2806,4000000000005158=28061011234500001,04F713A4110F3A93,00000000000000005158
4000000000005159,3008,4000000000005159=30081011234500001,044A45D92B906BDD,00000000000000005159
4000000000005160,2601,4000000000005160=26011011234500001,04EA26C8143F76A4,00000000000000005160
4000000000005161,2703,4000000000005161=27031011234500001,044455E6566C0863,00000000000000005161
4000000000005162,2604,4000000000005162=26041011234500001,04CD5E811F910453,00000000000000005162
4000000000005163,2910,4000000000005163=29101011234500001,04D46E1552E62F99,00000000000000005163
4000000000005164,2601,4000000000005164=26011011234500001,04D267D935925F8D,00000000000000005164
4000000000005165,3012,4000000000005165=30121011234500001,040110F41CEC4F8D,00000000000000005165
4000000000005166,2610,4000000000005166=26101011234500001,04873EBC445164FA,00000000000000005166
4000000000005167,2509,4000000000005167=25091011234500001,04BB2C901124319A,00000000000000005167
4000000000005168,2808,4000000000005168=28081011234500001,04F93FD2152A6F00,00000000000000005168
4000000000005169,2709,4000000000005169=27091011234500001,04A60A4609F672AE,00000000000000005169
4000000000005170,2501,4000000000005170=25011011234500001,0486458045092261,00000000000000005170
4000000000005171,3010,4000000000005171=30101011234500001,042B47022C224D63,00000000000000005171
4000000000005172,2711,4000000000005172=27111011234500001,041974890E8A4275,00000000000000005172
4000000000005173,2901,4000000000005173=29011011234500001,040B1D603B010841,00000000000000005173
4000000000005174,2603,4000000000005174=26031011234500001,044D104638331EEE,00000000000000005174
4000000000005175,2508,4000000000005175=25081011234500001,049E53E606467107,00000000000000005175
4000000000005176,2510,4000000000005176=25101011234500001,046F2B0B10434AB2,00000000000000005176
4000000000005177,2803,4000000000005177=28031011234500001,045D7AF8334C10D2,00000000000000005177
4000000000005178,3007,4000000000005178=30071011234500001,04B5647030D25F01,00000000000000005178
4000000000005179,2511,4000000000005179=25111011234500001,049828653667055A,00000000000000005179
4000000000005180,3006,4000000000005180=30061011234500001,04F874681425006E,00000000000000005180
4000000000005181,2605,4000000000005181=26051011234500001,04661895469F52F3,00000000000000005181
4000000000005182,2801,4000000000005182=28011011234500001,04FE117E508A01EB,00000000000000005182
4000000000005183,2708,4000000000005183=27081011234500001,045261D836E726C1,00000000000000005183
4000000000005184,2902,4000000000005184=29021011234500001,04170EA3132474F2,00000000000000005184
4000000000005185,2608,4000000000005185=26081011234500001,044E314E18BB382F,00000000000000005185
4000000000005186,2702,4000000000005186=27021011234500001,04647D54135D7CF8,00000000000000005186
4000000000005187,2503,4000000000005187=25031011234500001,04D43E650F8C4D0B,00000000000000005187
4000000000005188,2803,4000000000005188=28031011234500001,045001021705623F,00000000000000005188
4000000000005189,3008,4000000000005189=30081011234500001,04594EEA639F1E7A,00000000000000005189
4000000000005190,2506,4000000000005190=25061011234500001,04AC61F2573F1BF1,00000000000000005190
4000000000005191,2505,4000000000005191=25051011234500001,041F1C010C1C35BD,00000000000000005191
4000000000005192,2504,4000000000005192=25041011234500001,0499174C5D4E290B,00000000000000005192
4000000000005193,2710,4000000000005193=27101011234500001,04502EED08015C86,00000000000000005193
4000000000005194,3010,4000000000005194=30101011234500001,045B200F72E2157B,00000000000000005194
4000000000005195,2507,4000000000005195=25071011234500001,04E9515E633D2F48,00000000000000005195
4000000000005196,2505,4000000000005196=25051011234500001,04A30828346F6481,00000000000000005196
4000000000005197,3006,4000000000005197=30061011234500001,04D71FC9210E70CC,00000000000000005197
4000000000005198,2806,4000000000005198=28061011234500001,04E352D664BF3B35,00000000000000005198
4000000000005199,2507,4000000000005199=25071011234500001,045C5CF5668D1CF1,00000000000000005199
4000000000005200,2705,4000000000005200=27051011234500001,04E625337FAF7DBC,00000000000000005200
4000000000005201,2609,4000000000005201=26091011234500001,048F04C317E0155B,00000000000000005201
4000000000005202,2805,4000000000005202=28051011234500001,048A636266E50F93,00000000000000005202
4000000000005203,2503,4000000000005203=25031011234500001,049478D618834D83,00000000000000005203
4000000000005204,2610,4000000000005204=26101011234500001,047370E20DD87B01,00000000000000005204
4000000000005205,2802,4000000000005205=28021011234500001,04EB2CA672BB4463,00000000000000005205
4000000000005206,2805,4000000000005206=28051011234500001,041A57F873845D7D,00000000000000005206
4000000000005207,2906,4000000000005207=29061011234500001,04D71F2F440410B6,00000000000000005207
4000000000005208,2512,4000000000005208=25121011234500001,0479361E2EA206BE,00000000000000005208
4000000000005209,2801,4000000000005209=28011011234500001,04D3672B5C107980,00000000000000005209
4000000000005210,2605,4000000000005210=26051011234500001,044B5B0706382DA7,00000000000000005210
4000000000005211,2605,4000000000005211=26051011234500001,04924B9E71C4375D,00000000000000005211
4000000000005212,2607,4000000000005212=26071011234500001,04947D9832E06A46,00000000000000005212
4000000000005213,2509,4000000000005213=25091011234500001,04FA05231D2F3BC8,00000000000000005213
4000000000005214,2806,4000000000005214=28061011234500001,04F035E0261635AE,00000000000000005214
4000000000005215,2907,4000000000005215=29071011234500001,0418053657626A53,00000000000000005215
4000000000005216,2612,4000000000005216=26121011234500001,04D97CF1436D784A,00000000000000005216
4000000000005217,2606,4000000000005217=26061011234500001,04FF2F6A08C93C93,00000000000000005217
4000000000005218,2802,4000000000005218=28021011234500001,04E33B3504781CF8,00000000000000005218
